participant_id,stimulus_index,time_constraint,sentence_idx,sentence_text,initial_appraisal,eligible_for_reread_analysis,reread,initial_coverage,return_coverage,n_words_in_sentence,n_unique_initial_words,n_unique_returned_words
27,6,30,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,1,0,0.7083333333333334,0.0,24,17,0
27,6,30,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,0,0,0.4090909090909091,0.045454545454545456,22,9,1
27,6,30,5,"The benefits have been noticeable—I feel more focused, less overwhelmed, and have more time for hobbies.",0.4807692307692307,1,0,0.5,0.0,16,8,0
27,6,30,6,"If you’re considering a digital detox, start small by setting limits on social media or creating screen-free zones.",0.45955882352941174,1,0,0.6666666666666666,0.0,18,12,0
32,8,90,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,1,0,0.84,0.24,25,21,6
32,8,90,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,1,0,0.9,0.0,20,18,0
32,8,90,2,The key is careful planning.,0.6377551020408163,1,0,0.8,0.0,5,4,0
32,8,90,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,0,0.7692307692307693,0.0,13,10,0
32,8,90,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,0,0.88,0.0,25,22,0
32,8,90,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,0,1.0,0.0,6,6,0
32,8,90,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,1,0,0.9047619047619048,0.23809523809523808,21,19,5
32,8,90,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,1,0,0.6206896551724138,0.0,29,18,0
9,4,30,0,"Hello, fitness enthusiasts!",0.5769230769230769,1,1,1.0,1.0,3,3,3
9,4,30,1,I recently embarked on a new workout regimen and wanted to share a few insights that have helped me maintain consistency and stay motivated.,0.42613636363636365,1,0,0.6666666666666666,0.0,24,16,0
9,4,30,2,"Setting realistic, attainable goals has been essential.",0.550314465408805,1,0,0.8571428571428571,0.0,7,6,0
9,4,30,3,"Instead of aiming for an intense workout daily, I’ve focused on incremental improvements, making progress more manageable and enjoyable.",0.4432624113475177,1,0,0.7894736842105263,0.05263157894736842,19,15,1
9,4,30,4,"Another key factor has been having a workout partner, which has kept me accountable and added a social element, making exercise more fun.",0.43298192771084343,0,0,0.391304347826087,0.0,23,9,0
9,4,30,5,"We check in regularly, keeping us on track.",0.6024096385542168,0,0,0.25,0.0,8,2,0
9,4,30,6,"Finally, I’ve come to appreciate the importance of rest and recovery.",0.539568345323741,0,0,0.36363636363636365,0.36363636363636365,11,4,4
9,4,30,7,Taking time to listen to my body and allow for proper rest days has actually enhanced my performance and overall well-being.,0.444264943457189,1,0,0.5238095238095238,0.047619047619047616,21,11,1
9,4,30,8,"If you’re starting a new routine, remember that consistency is key, but balance is equally important.",0.48405466970387245,1,0,0.5,0.1875,16,8,3
9,4,30,9,Let’s keep pushing towards our fitness goals together!,0.5681818181818182,1,0,0.5,0.0,8,4,0
24,6,90,0,"In today’s hyper-connected world, taking a step back from constant digital engagement can feel challenging but profoundly rewarding.",0.4456327985739751,1,1,1.0,1.0,18,18,18
24,6,90,1,"A digital detox doesn’t necessarily mean abandoning technology altogether; rather, it’s about finding a healthy balance.",0.4620123203285421,1,1,0.6875,0.75,16,11,12
24,6,90,2,"I recently decided to implement a digital detox routine, where I set aside specific times during the day to disconnect from screens and reconnect with the physical world.",0.39637599093997733,1,1,0.7857142857142857,0.6428571428571429,28,22,18
24,6,90,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,1,1,0.7083333333333334,0.375,24,17,9
24,6,90,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,1,0,0.6818181818181818,0.0,22,15,0
24,6,90,5,"The benefits have been noticeable—I feel more focused, less overwhelmed, and have more time for hobbies.",0.4807692307692307,1,0,0.5625,0.0,16,9,0
24,6,90,6,"If you’re considering a digital detox, start small by setting limits on social media or creating screen-free zones.",0.45955882352941174,1,0,0.7222222222222222,0.0,18,13,0
17,3,90,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,1,0.7857142857142857,0.7142857142857143,14,11,10
17,3,90,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,1,0.8,0.6,10,8,6
17,3,90,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,1,1,0.8,0.6,15,12,9
17,3,90,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,1,1,0.5714285714285714,0.8571428571428571,14,8,12
17,3,90,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,1,0,0.7058823529411765,0.17647058823529413,17,12,3
17,3,90,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,1,1,0.8181818181818182,0.45454545454545453,11,9,5
17,3,90,6,It’s gratifying to know my food scraps are repurposed into something beneficial for the garden instead of ending up in a landfill.,0.4362670713201821,0,0,0.4090909090909091,0.6818181818181818,22,9,15
17,3,90,7,I’m curious how others are working towards sustainability.,0.556930693069307,0,0,0.375,0.875,8,3,7
17,3,90,8,What small changes you made that had a big impact?,0.5813953488372093,1,0,0.7,0.0,10,7,0
17,3,90,9,Let’s exchange ideas and support each other in making our community greener.,0.5241935483870968,1,0,0.5833333333333334,0.0,12,7,0
17,3,90,10,Even small actions can lead to larger positive change to our daily lives!,0.5293159609120521,1,0,0.8461538461538461,0.0,13,11,0
24,8,60,0,"Traveling has always been one of my greatest passions, and over the years, I’ve learned that less truly is more when it comes to packing.",0.42098445595854916,0,0,0.48,0.92,25,12,23
24,8,60,1,Adopting a minimalist approach to travel has not only lightened my physical load but also enhanced my overall travel experience.,0.4480286738351254,1,1,0.85,0.9,20,17,18
24,8,60,2,The key is careful planning.,0.6377551020408163,0,0,0.4,0.8,5,2,4
24,8,60,3,"Before each trip, I list essentials, focusing on versatile clothing and multipurpose items.",0.5030959752321982,1,1,0.6923076923076923,0.6153846153846154,13,9,8
24,8,60,4,"This allows me to pack everything into a single carry-on, avoiding the hassle of checked luggage and making it easier to navigate airports and cities.",0.4134860050890586,1,0,0.56,0.0,25,14,0
24,8,60,5,Traveling light encourages a mindful experience.,0.5555555555555556,1,0,0.6666666666666666,0.0,6,4,0
24,8,60,6,"With fewer possessions to worry about, I can fully immerse myself in the destination, appreciating the culture and scenery without distractions.",0.43460264900662254,1,0,0.7619047619047619,0.0,21,16,0
24,8,60,7,"It has also taught me to value experiences over things, as the memories I create during my travels far outweigh any material items I might collect along the way.",0.3966083150984683,0,0,0.4482758620689655,0.0,29,13,0
23,5,90,0,Hello fellow readers!,0.625,1,1,0.6666666666666666,1.0,3,2,3
23,5,90,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,1,0.75,0.9375,16,12,15
23,5,90,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,1,1,0.8181818181818182,0.8636363636363636,22,18,19
23,5,90,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,1,0.6666666666666666,0.75,12,8,9
23,5,90,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,1,1,0.8,0.65,20,16,13
23,5,90,5,It’s rare to find a book that entertains and prompts introspection.,0.5415162454873647,1,1,0.6363636363636364,0.5454545454545454,11,7,6
23,5,90,6,I’m eager to hear what everyone has been reading lately.,0.565843621399177,1,0,0.8,0.0,10,8,0
23,5,90,7,Have you come across any books that left a lasting impression?,0.5522088353413654,1,0,0.6363636363636364,0.0,11,7,0
23,5,90,8,Let’s discuss our favorite reads and share recommendations.,0.5541871921182265,1,0,0.5,0.0,8,4,0
23,5,90,9,There’s something special about connecting over a good book and exchanging ideas with fellow literature lovers.,0.4711751662971175,1,0,0.6875,0.0625,16,11,1
23,5,90,10,Looking forward to hearing your thoughts!,0.5859375,0,0,0.3333333333333333,0.0,6,2,0
23,3,60,0,"Lately, I am making an effort to incorporate more sustainable practices into my routine.",0.5057803468208092,1,1,0.6428571428571429,0.8571428571428571,14,9,12
23,3,60,1,I first changed to reduce my reliance on single-use plastics.,0.5544354838709677,1,1,0.6,0.7,10,6,7
23,3,60,2,"Switching to reusable bags, containers, and produce bags has significantly cut the waste I generate.",0.48955613577023505,0,0,0.4666666666666667,0.4666666666666667,15,7,7
23,3,60,3,"I’ve also focused on minimizing food waste, which helps the environment and saves money.",0.5040322580645161,1,1,0.5,0.7857142857142857,14,7,11
23,3,60,4,"Meal planning has been a game-changer, as I only buy what I need, resulting in fewer leftovers.",0.48701298701298706,1,1,0.6470588235294118,0.4117647058823529,17,11,7
23,3,60,5,"Additionally, I set up a small compost bin in my backyard.",0.5635245901639344,1,1,0.5454545454545454,0.36363636363636365,11,6,4
23,3,60,6,It’s gratifying to know my food scraps are repurposed into something beneficial for the garden instead of ending up in a landfill.,0.4362670713201821,0,0,0.09090909090909091,0.5909090909090909,22,2,13
23,3,60,7,I’m curious how others are working towards sustainability.,0.556930693069307,1,0,0.625,0.25,8,5,2
23,3,60,8,What small changes you made that had a big impact?,0.5813953488372093,0,0,0.4,0.0,10,4,0
23,3,60,9,Let’s exchange ideas and support each other in making our community greener.,0.5241935483870968,0,0,0.0,0.16666666666666666,12,0,2
23,3,60,10,Even small actions can lead to larger positive change to our daily lives!,0.5293159609120521,0,0,0.3076923076923077,0.0,13,4,0
27,1,60,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,0,0,0.45454545454545453,0.7272727272727273,22,10,16
27,1,60,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,0,0,0.45454545454545453,0.7727272727272727,22,10,17
27,1,60,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,0,0,0.4166666666666667,0.75,12,5,9
27,1,60,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,1,1,0.5714285714285714,0.5,14,8,7
27,1,60,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,0,0,0.17647058823529413,0.5882352941176471,17,3,10
27,1,60,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,0,0,0.375,0.5625,16,6,9
27,1,60,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,0,0,0.42857142857142855,0.6428571428571429,14,6,9
27,1,60,7,"By investing in STEM education, the school aims to empower students to become innovators and leaders in technology.",0.46583850931677023,1,0,0.7222222222222222,0.0,18,13,0
17,0,60,0,The city has announced an expansion of its public bicycle program to meet growing demand for eco-friendly transportation.,0.4567307692307693,1,0,0.5555555555555556,0.1111111111111111,18,10,2
17,0,60,1,"Starting next month, 500 new bikes will be added to the fleet, and new docking stations will be installed across key areas.",0.4464285714285714,1,1,0.7272727272727273,0.6363636363636364,22,16,14
17,0,60,2,"Launched three years ago, the program has seen significant growth, with daily ridership up by 20% in the past year.",0.46125461254612543,1,1,0.55,0.65,20,11,13
17,0,60,3,"City officials believe the expansion will encourage more residents to bike rather than drive, especially for short trips.",0.4601226993865031,1,0,0.7222222222222222,0.0,18,13,0
17,0,60,4,"The new bikes have GPS tracking and improved safety features, including reflective strips and better lighting.",0.4750593824228029,1,0,0.8125,0.0,16,13,0
17,0,60,5,"Additionally, the city will launch a public awareness campaign to promote safe biking practices, including workshops and free helmets.",0.4472693032015066,1,0,0.6842105263157895,0.0,19,13,0
17,0,60,6,The goal is to reduce traffic congestion and pollution while promoting a healthier lifestyle.,0.4971590909090909,1,1,0.6428571428571429,0.35714285714285715,14,9,5
17,0,60,7,"With these initiatives, the city hopes to lead in sustainable urban transportation.",0.5136986301369862,1,0,0.6666666666666666,0.0,12,8,0
7,1,90,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,1,0,0.8181818181818182,0.0,22,18,0
7,1,90,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,1,0,0.7272727272727273,0.045454545454545456,22,16,1
7,1,90,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,1,0,0.9166666666666666,0.0,12,11,0
7,1,90,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,1,0,0.7142857142857143,0.0,14,10,0
7,1,90,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,1,0,0.7647058823529411,0.058823529411764705,17,13,1
7,1,90,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,1,1,0.75,0.6875,16,12,11
7,1,90,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,1,1,0.7857142857142857,0.9285714285714286,14,11,13
7,1,90,7,"By investing in STEM education, the school aims to empower students to become innovators and leaders in technology.",0.46583850931677023,1,0,1.0,0.0,18,18,0
26,0,60,0,The city has announced an expansion of its public bicycle program to meet growing demand for eco-friendly transportation.,0.4567307692307693,1,1,0.6111111111111112,0.8888888888888888,18,11,16
26,0,60,1,"Starting next month, 500 new bikes will be added to the fleet, and new docking stations will be installed across key areas.",0.4464285714285714,1,0,0.8636363636363636,0.045454545454545456,22,19,1
26,0,60,2,"Launched three years ago, the program has seen significant growth, with daily ridership up by 20% in the past year.",0.46125461254612543,1,0,0.65,0.05,20,13,1
26,0,60,3,"City officials believe the expansion will encourage more residents to bike rather than drive, especially for short trips.",0.4601226993865031,1,0,0.5555555555555556,0.16666666666666666,18,10,3
26,0,60,4,"The new bikes have GPS tracking and improved safety features, including reflective strips and better lighting.",0.4750593824228029,1,0,0.75,0.0,16,12,0
26,0,60,5,"Additionally, the city will launch a public awareness campaign to promote safe biking practices, including workshops and free helmets.",0.4472693032015066,1,0,0.7894736842105263,0.0,19,15,0
26,0,60,6,The goal is to reduce traffic congestion and pollution while promoting a healthier lifestyle.,0.4971590909090909,1,0,0.7142857142857143,0.14285714285714285,14,10,2
26,0,60,7,"With these initiatives, the city hopes to lead in sustainable urban transportation.",0.5136986301369862,1,0,0.8333333333333334,0.0,12,10,0
24,7,60,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,1,0.56,0.92,25,14,23
24,7,60,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,1,0.8095238095238095,0.7142857142857143,21,17,15
24,7,60,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,0,0.75,0.0,12,9,0
24,7,60,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,1,0,0.52,0.0,25,13,0
24,7,60,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,1,0,0.6666666666666666,0.0,12,8,0
24,7,60,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,1,0,0.6,0.0,25,15,0
24,7,60,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,0,0,0.47368421052631576,0.0,19,9,0
15,5,60,0,Hello fellow readers!,0.625,1,1,1.0,1.0,3,3,3
15,5,60,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,0,0.875,0.0,16,14,0
15,5,60,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,1,0,0.7272727272727273,0.0,22,16,0
15,5,60,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,0,0.75,0.16666666666666666,12,9,2
15,5,60,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,1,0,0.8,0.0,20,16,0
15,5,60,5,It’s rare to find a book that entertains and prompts introspection.,0.5415162454873647,1,0,0.5454545454545454,0.0,11,6,0
15,5,60,6,I’m eager to hear what everyone has been reading lately.,0.565843621399177,1,0,0.5,0.2,10,5,2
15,5,60,7,Have you come across any books that left a lasting impression?,0.5522088353413654,1,0,0.8181818181818182,0.0,11,9,0
15,5,60,8,Let’s discuss our favorite reads and share recommendations.,0.5541871921182265,1,0,0.75,0.125,8,6,1
15,5,60,9,There’s something special about connecting over a good book and exchanging ideas with fellow literature lovers.,0.4711751662971175,1,0,0.8125,0.0,16,13,0
15,5,60,10,Looking forward to hearing your thoughts!,0.5859375,0,0,0.3333333333333333,0.0,6,2,0
14,2,60,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.8461538461538461,0.7692307692307693,13,11,10
14,2,60,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,1,0.6153846153846154,0.5384615384615384,13,8,7
14,2,60,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,1,0.8125,0.3125,16,13,5
14,2,60,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,1,0.7272727272727273,0.45454545454545453,11,8,5
14,2,60,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,1,1,0.7142857142857143,0.42857142857142855,14,10,6
14,2,60,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,0,0.6666666666666666,0.08333333333333333,12,8,1
14,2,60,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,0,0.9,0.0,10,9,0
14,2,60,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,0,0,0.45454545454545453,0.045454545454545456,22,10,1
14,2,60,8,"They also add green spaces in crowded areas, improving neighborhood livability.",0.5188679245283019,0,0,0.0,0.7272727272727273,11,0,8
14,2,60,9,The expansion has been funded by city grants and local business donations.,0.528169014084507,1,0,0.6666666666666666,0.0,12,8,0
29,5,60,0,Hello fellow readers!,0.625,1,1,1.0,1.0,3,3,3
29,5,60,1,"I wanted to share my thoughts on a remarkable book I just finished, The Journey Within.",0.5025125628140703,1,1,0.625,0.8125,16,10,13
29,5,60,2,"This novel delves into themes of self-discovery and personal growth, exploring how the protagonist navigates complex emotional landscapes to understand themselves better.",0.41189111747851004,1,1,0.8181818181818182,0.6363636363636364,22,18,14
29,5,60,3,What struck me most was its ability to challenge my own perspectives.,0.5376344086021506,1,0,0.5833333333333334,0.25,12,7,3
29,5,60,4,"The author’s nuanced portrayal of the characters’ struggles felt incredibly authentic, prompting me to reflect on my own life decisions.",0.4404362416107382,1,1,0.65,0.6,20,13,12
29,5,60,5,It’s rare to find a book that entertains and prompts introspection.,0.5415162454873647,1,1,0.6363636363636364,0.6363636363636364,11,7,7
29,5,60,6,I’m eager to hear what everyone has been reading lately.,0.565843621399177,1,0,0.9,0.0,10,9,0
29,5,60,7,Have you come across any books that left a lasting impression?,0.5522088353413654,1,0,0.5454545454545454,0.0,11,6,0
29,5,60,8,Let’s discuss our favorite reads and share recommendations.,0.5541871921182265,1,0,0.75,0.0,8,6,0
29,5,60,9,There’s something special about connecting over a good book and exchanging ideas with fellow literature lovers.,0.4711751662971175,0,0,0.4375,0.0,16,7,0
28,2,60,0,The city’s community garden project is expanding and will soon reach more neighborhoods.,0.5043227665706052,1,1,0.8461538461538461,0.7692307692307693,13,11,10
28,2,60,1,"This project, started five years ago, now has over 20 garden sites citywide.",0.5275974025974026,1,0,0.8461538461538461,0.15384615384615385,13,11,2
28,2,60,2,"The expansion will add five more gardens across the city, especially in areas needing them most.",0.49140049140049136,1,0,0.8125,0.0,16,13,0
28,2,60,3,These gardens give residents a chance to grow fruits and vegetables.,0.5392156862745098,1,0,0.7272727272727273,0.0,11,8,0
28,2,60,4,"Community gardens are important, providing fresh food and a place for neighbors to gather.",0.5028735632183908,0,0,0.0,0.7857142857142857,14,0,11
28,2,60,5,"The new gardens will feature raised beds, composting stations, and water-saving systems.",0.5078125,1,0,0.9166666666666666,0.0,12,11,0
28,2,60,6,Local volunteers will teach gardening classes to promote eco-friendly practices.,0.5149812734082397,1,0,0.8,0.0,10,8,0
28,2,60,7,"City officials are excited about the gardens' environmental benefits of these gardens, reducing the city’s carbon footprint by encouraging local food production.",0.4178779069767442,1,0,0.8181818181818182,0.0,22,18,0
28,2,60,8,"They also add green spaces in crowded areas, improving neighborhood livability.",0.5188679245283019,1,0,0.8181818181818182,0.18181818181818182,11,9,2
28,2,60,9,The expansion has been funded by city grants and local business donations.,0.528169014084507,1,0,0.9166666666666666,0.0,12,11,0
15,7,30,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,0,0,0.44,0.04,25,11,1
15,7,30,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,0,0.7619047619047619,0.0,21,16,0
15,7,30,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,0,0,0.4166666666666667,0.0,12,5,0
15,7,30,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,1,0,0.52,0.0,25,13,0
15,7,30,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,1,0,0.6666666666666666,0.0,12,8,0
15,7,30,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,1,0,0.64,0.0,25,16,0
15,7,30,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,0,0,0.3684210526315789,0.0,19,7,0
19,6,90,0,"In today’s hyper-connected world, taking a step back from constant digital engagement can feel challenging but profoundly rewarding.",0.4456327985739751,1,1,0.6666666666666666,1.0,18,12,18
19,6,90,1,"A digital detox doesn’t necessarily mean abandoning technology altogether; rather, it’s about finding a healthy balance.",0.4620123203285421,1,1,0.875,0.875,16,14,14
19,6,90,2,"I recently decided to implement a digital detox routine, where I set aside specific times during the day to disconnect from screens and reconnect with the physical world.",0.39637599093997733,1,1,0.7857142857142857,0.7857142857142857,28,22,22
19,6,90,3,"One change was establishing tech-free zones in my home, like the bedroom and dining area, which has improved my sleep and presence during meals.",0.4211590296495957,1,0,0.8333333333333334,0.2916666666666667,24,20,7
19,6,90,4,I’ve also dedicated my mornings to analog activities like reading a book or taking a walk instead of reaching for my phone.,0.4409509202453987,1,1,0.6818181818181818,0.5,22,15,11
19,6,90,5,"The benefits have been noticeable—I feel more focused, less overwhelmed, and have more time for hobbies.",0.4807692307692307,1,0,0.875,0.0,16,14,0
19,6,90,6,"If you’re considering a digital detox, start small by setting limits on social media or creating screen-free zones.",0.45955882352941174,1,0,0.8333333333333334,0.0,18,15,0
18,1,90,0,"A local high school has launched a robotics program to inspire students to explore careers in science, technology, engineering, and mathematics (STEM).",0.4290171606864274,1,1,0.8636363636363636,0.6818181818181818,22,19,15
18,1,90,1,"The program, which began this week, offers hands-on experience in designing and building robots, along with lessons in coding, electronics, and problem-solving.",0.41724617524339364,1,1,0.8636363636363636,0.8181818181818182,22,19,18
18,1,90,2,The school partnered with local tech companies to provide resources and mentorship.,0.5119453924914675,1,1,0.9166666666666666,0.6666666666666666,12,11,8
18,1,90,3,Students will also have the opportunity to compete in regional and national robotics competitions.,0.49019607843137253,1,0,0.5,0.14285714285714285,14,7,2
18,1,90,4,"The principal expressed enthusiasm, stating it provides a unique chance for students to engage with cutting-edge technology.",0.4573170731707317,1,1,0.8823529411764706,0.6470588235294118,17,15,11
18,1,90,5,"Parents support the initiative, noting it prepares students for careers in a rapidly evolving job market.",0.4807692307692307,1,0,0.9375,0.1875,16,15,3
18,1,90,6,"The program is expected to grow, with plans for advanced courses and summer camps.",0.5147058823529412,1,0,0.7857142857142857,0.14285714285714285,14,11,2
18,1,90,7,"By investing in STEM education, the school aims to empower students to become innovators and leaders in technology.",0.46583850931677023,1,0,0.6666666666666666,0.0,18,12,0
12,7,90,0,"Cooking has always been something I needed to do every day, but recently, I’ve started seeing it as a way to relax and enjoy myself.",0.42372881355932196,1,1,0.96,0.8,25,24,20
12,7,90,1,"Mindful cooking means paying full attention while making a meal, focusing on each step, and enjoying the process rather than rushing.",0.44266441821247887,1,1,0.7142857142857143,0.6190476190476191,21,15,13
12,7,90,2,"I start by choosing fresh ingredients, noticing their colors, textures, and smells.",0.5172413793103449,1,1,0.75,0.6666666666666666,12,9,8
12,7,90,3,"As I cut, stir, and season, I pay attention to the sounds of vegetables cooking, the feel of the dough, and the aroma of spices.",0.43222683264177036,1,1,0.88,0.68,25,22,17
12,7,90,4,This way of cooking has changed how I feel about making food.,0.5535055350553506,1,1,0.9166666666666666,0.3333333333333333,12,11,4
12,7,90,5,"Now, instead of thinking of it as just another chore, I see it as a creative activity and a way to take care of myself.",0.43584379358437936,1,0,0.64,0.2,25,16,5
12,7,90,6,"It also makes the food taste better and more enjoyable, because each dish is made with care and attention.",0.47123015873015867,1,0,0.631578947368421,0.0,19,12,0
22,4,30,0,"Hello, fitness enthusiasts!",0.5769230769230769,1,0,1.0,0.0,3,3,0
22,4,30,1,I recently embarked on a new workout regimen and wanted to share a few insights that have helped me maintain consistency and stay motivated.,0.42613636363636365,1,0,0.5833333333333334,0.0,24,14,0
22,4,30,2,"Setting realistic, attainable goals has been essential.",0.550314465408805,1,0,0.8571428571428571,0.0,7,6,0
22,4,30,3,"Instead of aiming for an intense workout daily, I’ve focused on incremental improvements, making progress more manageable and enjoyable.",0.4432624113475177,0,0,0.3157894736842105,0.3157894736842105,19,6,6
22,4,30,4,"Another key factor has been having a workout partner, which has kept me accountable and added a social element, making exercise more fun.",0.43298192771084343,0,0,0.391304347826087,0.0,23,9,0
22,4,30,5,"We check in regularly, keeping us on track.",0.6024096385542168,0,0,0.25,0.0,8,2,0
22,4,30,6,"Finally, I’ve come to appreciate the importance of rest and recovery.",0.539568345323741,0,0,0.09090909090909091,0.0,11,1,0
22,4,30,7,Taking time to listen to my body and allow for proper rest days has actually enhanced my performance and overall well-being.,0.444264943457189,1,0,0.5238095238095238,0.047619047619047616,21,11,1
22,4,30,8,"If you’re starting a new routine, remember that consistency is key, but balance is equally important.",0.48405466970387245,0,0,0.25,0.0625,16,4,1
22,4,30,9,Let’s keep pushing towards our fitness goals together!,0.5681818181818182,1,0,0.625,0.0,8,5,0
17,4,90,0,"Hello, fitness enthusiasts!",0.5769230769230769,1,1,1.0,1.0,3,3,3
17,4,90,1,I recently embarked on a new workout regimen and wanted to share a few insights that have helped me maintain consistency and stay motivated.,0.42613636363636365,1,1,0.875,0.5833333333333334,24,21,14
17,4,90,2,"Setting realistic, attainable goals has been essential.",0.550314465408805,1,0,1.0,0.2857142857142857,7,7,2
17,4,90,3,"Instead of aiming for an intense workout daily, I’ve focused on incremental improvements, making progress more manageable and enjoyable.",0.4432624113475177,1,1,0.7894736842105263,0.5789473684210527,19,15,11
17,4,90,4,"Another key factor has been having a workout partner, which has kept me accountable and added a social element, making exercise more fun.",0.43298192771084343,1,0,0.6956521739130435,0.08695652173913043,23,16,2
17,4,90,5,"We check in regularly, keeping us on track.",0.6024096385542168,1,1,0.875,0.375,8,7,3
